,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31,0.00050048828125,6.188648284438135e-05,0.00026302337646484376,8.278859868702202e-06,sqrt,2,13,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 13}",0.7532467532467533,0.7662337662337663,0.7631578947368421,0.75,0.7368421052631579,0.753896103896104,0.010434930117095457,164
32,0.00089111328125,0.00048610648582752647,0.0005501270294189453,0.00048388988893534546,sqrt,2,14,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 14}",0.7662337662337663,0.7142857142857143,0.6710526315789473,0.7236842105263158,0.6973684210526315,0.7145249487354751,0.031438638386026216,406
33,0.0006520748138427734,0.00032660129138176966,0.0004156589508056641,0.0002662530598114304,sqrt,2,15,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 15}",0.7272727272727273,0.6753246753246753,0.7105263157894737,0.5657894736842105,0.6973684210526315,0.6752563226247437,0.057309020854117834,474
34,0.0006561756134033203,0.00029369350129372597,0.0003056049346923828,6.314760805262372e-05,sqrt,2,16,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 16}",0.7272727272727273,0.7402597402597403,0.7763157894736842,0.8157894736842105,0.6710526315789473,0.746138072453862,0.04855984301343565,223
35,0.000495147705078125,3.6703887867372076e-05,0.0002627849578857422,1.990382500103337e-05,sqrt,2,17,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 17}",0.7662337662337663,0.7532467532467533,0.7631578947368421,0.75,0.6710526315789473,0.7407382091592618,0.035358138806801484,271
36,0.001106595993041992,0.00035240281038394336,0.0006102085113525391,0.0002507821030685577,sqrt,2,18,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 18}",0.7662337662337663,0.7662337662337663,0.7763157894736842,0.8421052631578947,0.6447368421052632,0.759125085440875,0.06382314172418874,137
37,0.0005323886871337891,5.103160189224965e-05,0.0002818107604980469,3.603860668088163e-05,sqrt,2,19,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 19}",0.7012987012987013,0.7272727272727273,0.7236842105263158,0.8289473684210527,0.6973684210526315,0.7357142857142857,0.048089974248846125,299
38,0.0006235122680664062,0.00014576518066246446,0.0003336429595947266,0.00011995147455814588,sqrt,2,20,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20}",0.7922077922077922,0.7792207792207793,0.75,0.7236842105263158,0.7763157894736842,0.7642857142857143,0.024494836391806822,113
39,0.0004761219024658203,4.739986813438629e-05,0.0002535343170166016,1.1829598568349291e-05,sqrt,2,30,"{'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 30}",0.7012987012987013,0.7532467532467533,0.8157894736842105,0.7368421052631579,0.75,0.7514354066985647,0.037076787836699786,176
40,0.0005193710327148438,7.22200691180286e-05,0.0002622127532958984,2.1057314630048735e-05,sqrt,3,2,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2}",0.7792207792207793,0.7012987012987013,0.7105263157894737,0.7105263157894737,0.6578947368421053,0.7118933697881067,0.03889683044830894,416
41,0.0008153915405273438,0.00045002131741965495,0.0004768848419189453,0.0002848635878796671,sqrt,3,3,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 3}",0.7142857142857143,0.6493506493506493,0.7763157894736842,0.7763157894736842,0.7105263157894737,0.7253588516746412,0.047566972433937364,353
42,0.000605010986328125,0.0001895658670904219,0.00028982162475585935,6.041445878351857e-05,sqrt,3,4,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 4}",0.6493506493506493,0.7532467532467533,0.8026315789473685,0.7894736842105263,0.7105263157894737,0.7410457963089542,0.05590415184380378,262
43,0.0009392261505126953,0.000393379228599354,0.0006505012512207031,0.0005117884933314276,sqrt,3,5,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7012987012987013,0.7532467532467533,0.618421052631579,0.7105263157894737,0.7631578947368421,0.7093301435406698,0.05129618525653876,420
44,0.0004915237426757812,2.011812080462486e-05,0.00025873184204101564,2.1017324621144925e-05,sqrt,3,6,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 6}",0.6753246753246753,0.7402597402597403,0.7894736842105263,0.6447368421052632,0.6710526315789473,0.7041695146958306,0.052991133210808894,435
45,0.0004899978637695312,7.854652958264075e-06,0.0002501964569091797,6.135469477259381e-06,sqrt,3,7,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7}",0.7272727272727273,0.7402597402597403,0.6842105263157895,0.6973684210526315,0.7631578947368421,0.7224538619275461,0.0285969268136925,369
46,0.0004616260528564453,3.8145601724785804e-05,0.00025186538696289065,3.6830847773222957e-06,sqrt,3,8,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 8}",0.7142857142857143,0.7142857142857143,0.75,0.7894736842105263,0.631578947368421,0.7199248120300753,0.05217308348670848,377
47,0.0005157947540283203,5.1150782259373105e-05,0.0002707958221435547,2.60910548245277e-05,sqrt,3,9,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 9}",0.6493506493506493,0.7272727272727273,0.7236842105263158,0.7105263157894737,0.6710526315789473,0.6963773069036227,0.030832561160563585,448
48,0.0005068778991699219,8.332011324245421e-05,0.0002661228179931641,2.7830873510265317e-05,sqrt,3,10,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",0.6493506493506493,0.6883116883116883,0.75,0.7631578947368421,0.7894736842105263,0.7280587833219412,0.05149748843891474,343
49,0.0006443977355957032,0.00029184667807216825,0.0003081321716308594,0.00010906054948177424,sqrt,3,11,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 11}",0.7532467532467533,0.7012987012987013,0.7894736842105263,0.7631578947368421,0.6578947368421053,0.7330143540669856,0.04723235861879649,316
50,0.0004635334014892578,3.879515001657299e-05,0.0002468109130859375,6.5526517434318105e-06,sqrt,3,12,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 12}",0.7272727272727273,0.7792207792207793,0.7894736842105263,0.7763157894736842,0.7368421052631579,0.7618250170881751,0.024879913315333905,121
51,0.0005154132843017579,8.192839491270156e-05,0.00027971267700195314,2.942375063727716e-05,sqrt,3,13,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13}",0.7402597402597403,0.6753246753246753,0.7894736842105263,0.7763157894736842,0.7105263157894737,0.7383800410116199,0.04196432724741977,283
52,0.0004740238189697266,3.399531254632517e-05,0.00024819374084472656,8.905500434821131e-06,sqrt,3,14,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 14}",0.7792207792207793,0.7532467532467533,0.7894736842105263,0.7894736842105263,0.7236842105263158,0.7670198222829802,0.025396408636347224,98
53,0.0004224300384521484,2.0137776567933765e-05,0.00024213790893554688,2.1986278311535843e-06,sqrt,3,15,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15}",0.7402597402597403,0.7272727272727273,0.6052631578947368,0.7894736842105263,0.6842105263157895,0.7092959671907041,0.06190717277687298,422
54,0.000775003433227539,0.0005296591935022442,0.0002802371978759766,3.884645738805753e-05,sqrt,3,16,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 16}",0.7272727272727273,0.7532467532467533,0.6973684210526315,0.8026315789473685,0.8157894736842105,0.7592617908407383,0.044646584498724676,134
55,0.0004578113555908203,1.757220948540413e-05,0.00024890899658203125,2.693180321968639e-06,sqrt,3,17,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 17}",0.8051948051948052,0.7402597402597403,0.6973684210526315,0.8552631578947368,0.631578947368421,0.7459330143540669,0.07865443221829992,235
56,0.00045900344848632814,2.4360919273579422e-05,0.00025048255920410154,8.39639695392783e-06,sqrt,3,18,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 18}",0.8441558441558441,0.8181818181818182,0.7236842105263158,0.8157894736842105,0.7763157894736842,0.7956254272043746,0.04199757535920775,15
57,0.0007304191589355469,0.0003800424039604004,0.0004501819610595703,0.00024791090824255094,sqrt,3,19,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 19}",0.7402597402597403,0.8181818181818182,0.631578947368421,0.8157894736842105,0.8289473684210527,0.7669514695830485,0.07468782888782775,100
58,0.0006561279296875,0.0003691200414777913,0.0005399703979492188,0.0005647329725358453,sqrt,3,20,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 20}",0.7662337662337663,0.7532467532467533,0.7763157894736842,0.8552631578947368,0.7105263157894737,0.7723171565276828,0.04714832791546336,59
59,0.0004878044128417969,5.010762228525606e-05,0.0002686023712158203,2.0482695403213757e-05,sqrt,3,30,"{'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 30}",0.8181818181818182,0.6623376623376623,0.8289473684210527,0.8289473684210527,0.7236842105263158,0.7724196855775805,0.06779104513851149,54
60,0.0005072116851806641,5.074734835659556e-05,0.0002604007720947266,2.102489613235236e-05,sqrt,4,2,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7402597402597403,0.7142857142857143,0.7763157894736842,0.7236842105263158,0.7763157894736842,0.7461722488038277,0.025979556557648043,221
61,0.00047321319580078124,2.5346664768996134e-05,0.0002762317657470703,2.4633889409580133e-05,sqrt,4,3,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 3}",0.6883116883116883,0.7532467532467533,0.7105263157894737,0.7763157894736842,0.8026315789473685,0.7462064251537937,0.041868386112434396,218
62,0.0004778861999511719,2.75431148051437e-05,0.00024871826171875,8.049090326291198e-06,sqrt,4,4,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4}",0.6883116883116883,0.7012987012987013,0.75,0.5789473684210527,0.5789473684210527,0.6595010252904989,0.06891291274784295,479
63,0.0005991458892822266,0.00029415113826059767,0.0003208637237548828,8.424531878745316e-05,sqrt,4,5,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7012987012987013,0.7272727272727273,0.6710526315789473,0.75,0.7368421052631579,0.7172932330827068,0.028090922321694793,395
64,0.0007898807525634766,0.0005011315571261,0.0006276607513427734,0.0007306007783781969,sqrt,4,6,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7142857142857143,0.7922077922077922,0.7631578947368421,0.6842105263157895,0.6973684210526315,0.7302460697197539,0.040932596457097646,336
65,0.0005581855773925781,0.00012018334125125685,0.0003003120422363281,6.88480204291891e-05,sqrt,4,7,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7012987012987013,0.6103896103896104,0.8026315789473685,0.7631578947368421,0.6052631578947368,0.6965481886534518,0.07933393153024222,446
66,0.0004607200622558594,3.526068117764692e-05,0.0002461910247802734,4.791205096084774e-06,sqrt,4,8,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7272727272727273,0.7402597402597403,0.7105263157894737,0.7631578947368421,0.7894736842105263,0.746138072453862,0.027663343426925054,223
67,0.0006353855133056641,0.00020368656110423134,0.0007410526275634765,0.0009297188591644156,sqrt,4,9,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7272727272727273,0.7012987012987013,0.7236842105263158,0.7631578947368421,0.6447368421052632,0.7120300751879699,0.03905317618109507,412
68,0.0004615306854248047,3.52270691856922e-05,0.00024280548095703124,1.3980845962656512e-05,sqrt,4,10,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",0.6623376623376623,0.6233766233766234,0.7105263157894737,0.7763157894736842,0.5657894736842105,0.6676691729323309,0.07212565431247711,478
69,0.00045332908630371096,5.289669602162703e-06,0.00023813247680664061,5.319246203378425e-06,sqrt,4,11,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 11}",0.7922077922077922,0.7532467532467533,0.8157894736842105,0.75,0.7105263157894737,0.764354066985646,0.036464419719384536,112
70,0.0006682395935058594,0.000384617703089492,0.00032677650451660154,0.00015030491159201016,sqrt,4,12,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 12}",0.7012987012987013,0.7662337662337663,0.6710526315789473,0.8026315789473685,0.7236842105263158,0.73298017771702,0.04665248282209709,317
71,0.0004544258117675781,1.862047576415234e-05,0.00026798248291015625,2.878493374462901e-05,sqrt,4,13,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13}",0.7272727272727273,0.7402597402597403,0.7894736842105263,0.8157894736842105,0.5921052631578947,0.7329801777170198,0.07743410663001399,318
72,0.0004436969757080078,1.7307284016532286e-05,0.0002429962158203125,2.8346755881694503e-06,sqrt,4,14,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 14}",0.7402597402597403,0.7792207792207793,0.75,0.7631578947368421,0.75,0.7565276828434724,0.013481866157607793,153
73,0.000550222396850586,0.0002059293686380736,0.00026140213012695315,3.061599062692087e-05,sqrt,4,15,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15}",0.7922077922077922,0.7922077922077922,0.7631578947368421,0.7105263157894737,0.75,0.7616199589883801,0.03039467108133377,129
74,0.0004650592803955078,1.8882149388126194e-05,0.00025095939636230467,5.719263671947934e-06,sqrt,4,16,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 16}",0.7662337662337663,0.6883116883116883,0.75,0.7894736842105263,0.7368421052631579,0.7461722488038277,0.03384383698118771,221
75,0.00043802261352539064,2.2294062261023194e-05,0.00024394989013671876,5.340576171875e-06,sqrt,4,17,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 17}",0.7142857142857143,0.7272727272727273,0.6973684210526315,0.7763157894736842,0.7236842105263158,0.7277853725222145,0.02638073317236348,344
76,0.001007413864135742,0.00046203967069288017,0.0006091117858886719,0.00031523539716260605,sqrt,4,18,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 18}",0.6753246753246753,0.7012987012987013,0.8157894736842105,0.8289473684210527,0.6578947368421053,0.735850991114149,0.07209933380821032,294
77,0.0006212234497070312,0.00032114901539021266,0.00029044151306152345,7.243663388379801e-05,sqrt,4,19,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 19}",0.6753246753246753,0.7532467532467533,0.8421052631578947,0.8026315789473685,0.6842105263157895,0.7515037593984963,0.06504976020231153,171
78,0.00046782493591308595,4.036853928762108e-05,0.00025491714477539064,1.6092388694948763e-05,sqrt,4,20,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20}",0.7012987012987013,0.7532467532467533,0.7631578947368421,0.8421052631578947,0.6578947368421053,0.7435406698564593,0.062150836469025965,247
79,0.0004118442535400391,2.1329923338232833e-05,0.0002430438995361328,2.3582960164791563e-06,sqrt,4,30,"{'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 30}",0.7402597402597403,0.7922077922077922,0.7631578947368421,0.7631578947368421,0.7368421052631579,0.759125085440875,0.019896859265044864,137
80,0.0005097866058349609,7.607822916462151e-05,0.0002742290496826172,2.433383694644728e-05,sqrt,5,2,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.6363636363636364,0.7402597402597403,0.7894736842105263,0.7368421052631579,0.7763157894736842,0.735850991114149,0.053723265449385306,294
81,0.000445556640625,3.282371884273975e-05,0.00024209022521972656,2.0708132505997143e-06,sqrt,5,3,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 3}",0.7272727272727273,0.7012987012987013,0.7236842105263158,0.6973684210526315,0.75,0.7199248120300752,0.01912257640485585,378
82,0.0004515647888183594,3.520305019835991e-05,0.00024862289428710936,8.513112551280864e-06,sqrt,5,4,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 4}",0.7662337662337663,0.8181818181818182,0.7894736842105263,0.7368421052631579,0.7368421052631579,0.7695146958304854,0.03134520972299684,80
83,0.0012332916259765625,0.0009629403267331169,0.0005449295043945312,0.00034074509739945226,sqrt,5,5,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7142857142857143,0.5974025974025974,0.7105263157894737,0.7631578947368421,0.7105263157894737,0.6991797676008202,0.054657974829356304,441
84,0.0008253574371337891,0.0004293993510260746,0.000555419921875,0.00026397003077670945,sqrt,5,6,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 6}",0.6493506493506493,0.7922077922077922,0.7894736842105263,0.8421052631578947,0.7236842105263158,0.7593643198906357,0.06664444327366235,133
85,0.0008765220642089844,0.00031762396924794764,0.0006225109100341797,0.00027299999649108697,sqrt,5,7,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7012987012987013,0.7532467532467533,0.7763157894736842,0.6842105263157895,0.7236842105263158,0.7277511961722488,0.033527922518109,346
86,0.001088428497314453,0.0005752313629651627,0.0006087779998779297,0.00031341279288894054,sqrt,5,8,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7532467532467533,0.8181818181818182,0.7368421052631579,0.6973684210526315,0.7368421052631579,0.7484962406015038,0.039406443041425876,211
87,0.0010174274444580077,0.0004331243334108239,0.0004135608673095703,0.00018622945875249408,sqrt,5,9,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 9}",0.6753246753246753,0.8181818181818182,0.6710526315789473,0.7894736842105263,0.8026315789473685,0.7513328776486671,0.06446273878771666,186
88,0.0004403114318847656,2.7038979473478396e-05,0.0002469062805175781,3.121736012140829e-06,sqrt,5,10,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7402597402597403,0.7792207792207793,0.6447368421052632,0.6447368421052632,0.7368421052631579,0.7091592617908409,0.05466752623739666,423
89,0.0008121490478515625,0.00041865302097820475,0.0005040645599365234,0.00028470482466750203,sqrt,5,11,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 11}",0.6883116883116883,0.8181818181818182,0.7763157894736842,0.8289473684210527,0.75,0.7723513328776487,0.05075727628375701,58
90,0.0007513999938964844,0.0003117907462010404,0.0004046916961669922,0.0001882185412117953,sqrt,5,12,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 12}",0.7662337662337663,0.6883116883116883,0.8157894736842105,0.6710526315789473,0.6710526315789473,0.722488038277512,0.0584432572412813,368
91,0.0004578113555908203,2.2333293294973128e-05,0.00024871826171875,1.177642983250208e-05,sqrt,5,13,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 13}",0.7532467532467533,0.7792207792207793,0.6973684210526315,0.7763157894736842,0.6447368421052632,0.7301777170198223,0.051851166081916145,338
92,0.0005896568298339843,0.000311849948459223,0.0002586841583251953,4.523573951555243e-05,sqrt,5,14,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 14}",0.7012987012987013,0.7402597402597403,0.5657894736842105,0.75,0.75,0.7014695830485305,0.07017720472222241,438
93,0.00047626495361328123,3.859895919273348e-05,0.00025315284729003905,1.0705392443549498e-05,sqrt,5,15,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15}",0.8051948051948052,0.7662337662337663,0.7763157894736842,0.6973684210526315,0.7763157894736842,0.7642857142857142,0.03590186116930257,114
94,0.00044684410095214845,5.9635421436610606e-05,0.00025691986083984373,2.2738483744763896e-05,sqrt,5,16,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 16}",0.7532467532467533,0.7792207792207793,0.75,0.8026315789473685,0.7236842105263158,0.7617566643882434,0.026966287973476166,125
95,0.000460052490234375,4.120783572775537e-05,0.0002521514892578125,1.1623095241860096e-05,sqrt,5,17,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 17}",0.6233766233766234,0.7532467532467533,0.8026315789473685,0.7894736842105263,0.75,0.7437457279562543,0.06352432001652647,243
96,0.001130962371826172,0.0006752696144285482,0.00047554969787597654,0.00020581236341221757,sqrt,5,18,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 18}",0.6623376623376623,0.8311688311688312,0.8026315789473685,0.7105263157894737,0.7763157894736842,0.756596035543404,0.06176779386793638,148
97,0.00045709609985351564,2.9362252299936407e-05,0.0002519130706787109,7.2982571350515954e-06,sqrt,5,19,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 19}",0.7922077922077922,0.7662337662337663,0.7236842105263158,0.7631578947368421,0.7368421052631579,0.7564251537935749,0.023989168581958792,154
98,0.0004555702209472656,2.6513775425519058e-05,0.0002460479736328125,4.911654198386417e-06,sqrt,5,20,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8181818181818182,0.6233766233766234,0.8289473684210527,0.7368421052631579,0.6842105263157895,0.7383116883116883,0.07840054682159947,284
99,0.000481414794921875,0.00010281723754701534,0.000267791748046875,3.175728313907651e-05,sqrt,5,30,"{'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 30}",0.7662337662337663,0.8051948051948052,0.75,0.8026315789473685,0.7631578947368421,0.7774436090225565,0.022304513454049008,43
100,0.0007645130157470703,0.0003579628837536908,0.0006880760192871094,0.00041147153964194236,sqrt,6,2,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 2}",0.6233766233766234,0.7662337662337663,0.8026315789473685,0.8026315789473685,0.7105263157894737,0.74107997265892,0.0678196404958748,261
101,0.0008994102478027344,0.0003702229411285333,0.0005860328674316406,0.00028026239357495153,sqrt,6,3,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 3}",0.7272727272727273,0.7922077922077922,0.7236842105263158,0.75,0.6973684210526315,0.7381066302118934,0.03179109718839258,288
102,0.001464509963989258,0.0003337998251099897,0.0008671760559082031,9.40814818093278e-05,sqrt,6,4,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 4}",0.7402597402597403,0.7922077922077922,0.75,0.75,0.7236842105263158,0.7512303485987697,0.022633260348940837,191
103,0.0004957675933837891,4.586087810182469e-05,0.00027370452880859375,1.8441334180596646e-05,sqrt,6,5,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 5}",0.7532467532467533,0.7142857142857143,0.75,0.8026315789473685,0.7105263157894737,0.746138072453862,0.033285834934741444,223
104,0.0004681587219238281,4.969151117644681e-05,0.0002712726593017578,3.22690188727027e-05,sqrt,6,6,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 6}",0.7532467532467533,0.7402597402597403,0.7894736842105263,0.7631578947368421,0.7763157894736842,0.7644907723855092,0.01720072300510233,107
105,0.0017580509185791016,0.0024816273917978864,0.0002968311309814453,4.579449334489423e-05,sqrt,6,7,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 7}",0.5844155844155844,0.7662337662337663,0.7631578947368421,0.8421052631578947,0.75,0.7411825017088175,0.08479328058906656,259
106,0.00043506622314453124,1.6243568201948247e-05,0.0002483367919921875,3.1180921028655654e-06,sqrt,6,8,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 8}",0.8051948051948052,0.7532467532467533,0.7763157894736842,0.7631578947368421,0.7631578947368421,0.7722146274777854,0.01804627784718398,62
107,0.00042591094970703127,3.105766005973093e-05,0.00027523040771484377,7.44923732092601e-05,sqrt,6,9,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 9}",0.6883116883116883,0.7922077922077922,0.7236842105263158,0.7763157894736842,0.75,0.746103896103896,0.037137821544648564,227
108,0.0017054080963134766,0.0007406909441811586,0.0007495880126953125,0.0002325500648768405,sqrt,6,10,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10}",0.5584415584415584,0.6883116883116883,0.7236842105263158,0.7368421052631579,0.7631578947368421,0.6940874914559125,0.07198308472999028,452
109,0.0004890918731689453,5.494120137141795e-05,0.00026302337646484376,1.5909791653268865e-05,sqrt,6,11,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 11}",0.7532467532467533,0.7662337662337663,0.6973684210526315,0.7631578947368421,0.7105263157894737,0.7381066302118933,0.028524376907290684,290
110,0.00042400360107421877,1.7036237899145104e-05,0.0002486705780029297,9.158501453349685e-06,sqrt,6,12,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 12}",0.7792207792207793,0.8181818181818182,0.7368421052631579,0.6578947368421053,0.6842105263157895,0.73526999316473,0.0589957851120719,311
111,0.002077341079711914,0.0015286773039971326,0.0005995750427246094,0.00028284042906830505,sqrt,6,13,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 13}",0.6233766233766234,0.7922077922077922,0.8157894736842105,0.75,0.7894736842105263,0.7541695146958306,0.06872332873102946,158
112,0.0006920337677001953,0.0003991209790409394,0.0003852367401123047,0.00019863632690997514,sqrt,6,14,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 14}",0.7142857142857143,0.5584415584415584,0.6447368421052632,0.8289473684210527,0.6710526315789473,0.6834928229665072,0.08876917271525052,462
113,0.0007079601287841797,0.0003289871132552674,0.0007664203643798828,0.0007461052379120447,sqrt,6,15,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 15}",0.7792207792207793,0.8571428571428571,0.7894736842105263,0.7763157894736842,0.8026315789473685,0.8009569377990429,0.0295674613350392,9
114,0.0016964435577392577,0.0012080900723817612,0.0007082462310791015,0.00022573662448034732,sqrt,6,16,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 16}",0.6233766233766234,0.8181818181818182,0.7368421052631579,0.7236842105263158,0.6578947368421053,0.7119958988380042,0.06754215244325878,413
115,0.00044140815734863283,1.7046911733125655e-05,0.0003612041473388672,0.00023440278746618325,sqrt,6,17,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 17}",0.6623376623376623,0.7792207792207793,0.7368421052631579,0.7763157894736842,0.6842105263157895,0.7277853725222145,0.04746577046669707,344
116,0.0011518478393554687,0.0005582841826482835,0.000666046142578125,0.0003436157380451699,sqrt,6,18,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 18}",0.7792207792207793,0.7922077922077922,0.7894736842105263,0.8026315789473685,0.6710526315789473,0.7669172932330828,0.04850838986795999,101
117,0.000693368911743164,0.00034454879791446814,0.0003586292266845703,0.0001783275601697979,sqrt,6,19,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 19}",0.6623376623376623,0.7402597402597403,0.7105263157894737,0.8157894736842105,0.6052631578947368,0.7068352699931647,0.0711319458145497,429
118,0.0004818439483642578,7.212640809489248e-05,0.000263214111328125,1.4768101756324277e-05,sqrt,6,20,"{'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 20}",0.7792207792207793,0.6883116883116883,0.8289473684210527,0.8026315789473685,0.7631578947368421,0.7724538619275462,0.04756957522813421,53
